Article ID,Article URL,Title,Journal,Authors,Abstract,predict(84239:Include)
11100943,https://sysrev.com/p/70431/article/11100943,An RNA-Based Digital Circulating Tumor Cell Signature Is Predictive of Drug Response and Early Dissemination in Prostate Cancer.,Cancer discovery,"Miyamoto, DT.; Lee, RJ.; Kalinich, M.; LiCausi, JA.; Zheng, Y.; Chen, T.; Milner, JD.; Emmons, E.; Ho, U.; Broderick, K.; Silva, E.; Javaid, S.; Kwan, TT.; Hong, X.; Dahl, DM.; McGovern, FJ.; Efstathiou, JA.; Smith, MR.; Sequist, LV.; Kapur, R.; Wu, CL.; Stott, SL.; Ting, DT.; Giobbie-Hurder, A.; Toner, M.; Maheswaran, S.; Haber, DA.","Blood-based biomarkers are critical in metastatic prostate cancer, where characteristic bone metastases are not readily sampled, and they may enable risk stratification in localized disease. We established a sensitive and high-throughput strategy for analyzing prostate circulating tumor cells (CTC) using microfluidic cell enrichment followed by digital quantitation of prostate-derived transcripts. In a prospective study of 27 patients with metastatic castration-resistant prostate cancer treated with first-line abiraterone, pretreatment elevation of the digital CTC<sub>M</sub>score identifies a high-risk population with poor overall survival (HR = 6.0;<i>P</i>= 0.01) and short radiographic progression-free survival (HR = 3.2;<i>P</i>= 0.046). Expression of<i>HOXB13</i>in CTCs identifies 6 of 6 patients with ≤12-month survival, with a subset also expressing the<i>ARV7</i>splice variant. In a second cohort of 34 men with localized prostate cancer, an elevated preoperative CTC<sub>L</sub>score predicts microscopic dissemination to seminal vesicles and/or lymph nodes (<i>P</i>< 0.001). Thus, digital quantitation of CTC-specific transcripts enables noninvasive monitoring that may guide treatment selection in both metastatic and localized prostate cancer.<b>Significance:</b>There is an unmet need for biomarkers to guide prostate cancer therapies, for curative treatment of localized cancer and for application of molecularly targeted agents in metastatic disease. Digital quantitation of prostate CTC-derived transcripts in blood specimens is predictive of abiraterone response in metastatic cancer and of early dissemination in localized cancer.<i>Cancer Discov; 8(3); 288-303. ©2018 AACR.</i><i>See related commentary by Heitzer and Speicher, p. 269</i><i>This article is highlighted in the In This Issue feature, p. 253</i>.",0.252
11100944,https://sysrev.com/p/70431/article/11100944,ANO7,Anticancer research,"Kaikkonen, E.; Ettala, O.; Nikulainen, I.; Taimen, P.; Lehtinen, I.; Boström, PJ.; Kellokumpu-Lehtinen, PL.; Schleutker, J.","BACKGROUND: Identification of genetic prognostic biomarkers, such as germline variants, are urgently needed to choose optimal treatment for metastatic castration-resistant prostate cancer (mCRPC).

PATIENTS AND METHODS: The prognostic value of anoctamin 7 (ANO7) rs77559646 on docetaxel response was tested in a prospective PROSTY randomized trial and a retrospective Auria Biobank set. The variant rs77559646 was genotyped and its association with progression-free survival (PFS) and overall survival (OS) was tested.

RESULTS: In comparison with the non-carriers, the variant carriers had longer PFS (p=0.005) and OS (p=0.003) in the PROSTY cohort. In the retrospective cohort, there was a borderline association with PFS (p=0.09), but not in OS (p=0.9). In both cohorts, Cox regression multivariate models revealed that rs77559646 was an independent prognostic factor for favourable PFS.

CONCLUSION: The rs77559646 was shown to be a prognostic germline biomarker for better response to docetaxel treatments. To our knowledge, this is the first time that a non-coding germline variant has been associated with chemotherapy of mCRPC.",0.790
11100945,https://sysrev.com/p/70431/article/11100945,Association of genetic variants in VEGF-A with clinical recurrence in prostate cancer patients treated with definitive radiotherapy.,Strahlentherapie und Onkologie : Organ der Deutschen Rontgengesellschaft ... [et al],"Langsenlehner, T.; Thurner, EM.; Renner, W.; Gerger, A.; Kapp, KS.; Langsenlehner, U.","BACKGROUND AND PURPOSE: Vascular endothelial growth factor-A (VEGF-A), a key regulator of tumor-induced angiogenesis, is critical for tumor growth and metastasization. The goal of the present study was to evaluate the prognostic value of VEGF single nucleotide polymorphisms (SNPs) and haplotypes for clinical recurrence after definitive radiotherapy for prostate cancer.

PATIENTS AND METHODS: The association of seven VEGF-A polymorphisms and their haplotypes with clinical recurrence (defined as the occurrence of local recurrence and/or distant metastases) in 496 prostate cancer patients treated with definitive radiotherapy were investigated. Genotypes were determined by 5'-nuclease (TaqMan) assays; haplotypes were analyzed using the Haploview program.

RESULTS: Within a median follow-up time of 80 months, 44 patients (9 %) developed clinical recurrences. Haplotype analysis showed two separate blocks of high-linkage disequilibrium, formed by five polymorphisms (- 2578C > A, - 2489C > T, - 1498C > T, - 634G > C, - 7C > T) upstream of the coding sequence (CCCCC, ATTGC, CCCGC, ATTGT) and two polymorphisms (936C > T, 1612G > A) downstream of the coding sequence (CA, CG, TG). Carriers of at least 1 copy of the ATTGC haplotype were at higher risk of recurrence (hazard ratio [HR] 3.83; 95 %CI 1.48-9.90, p = 0.006); for carriers of 2 copies, the HR was 4.85 (95 %CI 1.72-13.6; p = 0.003). In multivariate analysis, patients harboring at least one copy of the ATTGC haplotype remained at increased risk of recurrence (HR 3.63, 95 %CI 1.38-9.55, p = 0.009); in patients carrying 2 copies, the HR was 4.72 (95 %CI 1.64-13.6, p = 0.004).

CONCLUSION: Our findings indicate that the VEGF-A ATTGC haplotype may predict clinical recurrence in prostate cancer patients treated with radiotherapy.",0.263
11100946,https://sysrev.com/p/70431/article/11100946,A Phase II Study of PX-866 in Patients With Recurrent or Metastatic Castration-resistant Prostate Cancer: Canadian Cancer Trials Group Study IND205.,Clinical genitourinary cancer,"Hotte, SJ.; Chi, KN.; Joshua, AM.; Tu, D.; Macfarlane, RJ.; Gregg, RW.; Ruether, JD.; Basappa, NS.; Finch, D.; Salim, M.; Winquist, EW.; Torri, V.; North, S.; Kollmannsberger, C.; Ellard, SL.; Eigl, BJ.; Tinker, A.; Allan, AL.; Beja, K.; Annala, M.; Powers, J.; Wyatt, AW.; Seymour, L.","BACKGROUND: In PTEN-loss models, the phosphatidylinositol 3-kinase (PI3K)/AKT and androgen receptor signaling pathways cross-regulate by reciprocal feedback whereby inhibition of one activates the other, creating a rationale for co-targeting. We studied the irreversible, pan-isoform inhibitor of Class I PI-3K PX-866 singly (part A) and with abiraterone acetate (AA) in patients on AA with rising prostate-specific antigen (PSA) (part B).

PATIENTS AND METHODS: The primary endpoint was lack of progression at 12 weeks. Exploratory endpoints included changes in circulating tumor cells (CTC), pharmacodynamic studies on platelets (part A), and archival tumor exploration of PTEN as predictor of response (part B).

RESULTS: A total of 43 and 25 patients accrued to parts A and B, respectively. In part A, 14 (33%) patients were progression-free at 12 weeks, with 2 partial objective responses and 1 confirmed PSA response. Favorable CTC conversion (< 5 CTC/7.5 mL) occurred in 6 (24%) of 25 evaluable patients. In part B, 11 of 25 patients had measurable disease. Six (24%) patients were progression-free at 12 weeks. No objective or PSA responses were observed. For all 68 patients, the most common toxicities were diarrhea (53 patients), nausea (36), anorexia (24), fatigue (22), and vomiting (20). Among 17 patients for whom PTEN testing was possible, 3 had PTEN homozygous deletion and 14 had no change. No correlation between PTEN status and response was seen.

CONCLUSIONS: PX-866 had modest single agent activity. Adding AA to PX-866 showed no evidence of resistance reversal. Strategies to combine PI3K inhibition with androgen receptor-targeted therapies could consider initiation earlier, combination with other agents, and/or recruiting a selected population.",0.289
11100947,https://sysrev.com/p/70431/article/11100947,AR splice variants in circulating tumor cells of patients with castration-resistant prostate cancer: relation with outcome to cabazitaxel.,Molecular oncology,"Sieuwerts, AM.; Onstenk, W.; Kraan, J.; Beaufort, CM.; Van, M.; De Laere, B.; Dirix, LY.; Hamberg, P.; Beeker, A.; Meulenbeld, HJ.; Creemers, GJ.; van Weerden, WM.; Jenster, GW.; Nieuweboer, AJM.; Mathijssen, RHJ.; de Wit, R.; Martens, JWM.; Sleijfer, S.","The androgen receptor splice variant (AR-V) 7 in circulating tumor cells (CTCs) is a predictor for resistance to anti-AR-targeted treatment, but not to taxane-based chemotherapy in metastatic castration-resistant prostate cancer (mCRPC). In this study, we investigated whether the presence of two constitutively active variants (AR-V3, AR-V7) and two other conditionally activated variants (AR-V1, AR-V9) vs full-length androgen receptor (AR-FL) measured in CTCs from patients with mCRPC were associated with outcome to therapy with the taxane cabazitaxel. Blood was collected at baseline and after two cycles of cabazitaxel from 118 mCRPC patients starting cabazitaxel in a prospective phase II trial. CellSearch-enriched CTCs were enumerated and in parallel characterized for the presence of the AR-Vs by reverse transcription quantitative polymerase chain reaction. Correlations with CTC and prostate-specific antigen response to cabazitaxel as well as associations with overall survival (OS) were investigated. All AR-Vs were frequently present and co-expressed at frequencies of 31-48% at baseline and at 19-40% after two cycles of cabazitaxel. No specific directions of change in the measured variants were detected between the start of treatment and after two cycles of cabazitaxel. No associations between the presence of AR-V3 and AR-V7 and outcome to cabazitaxel were observed. While a reduction in CTCs to < 5 CTCs during treatment (CTC5-response) was less often observed in patients with AR-V9-positive CTCs at baseline (P = 0.004), the CTC5-adjusted detection of AR-V1 after two cycles of cabazitaxel was an independent prognostic factor for OS [HR 2.4 (95% CI 1.1-5.1, P = 0.03)]. These novel findings are expected to contribute to more personalized treatment approaches in mCRPC patients.",0.393
11100948,https://sysrev.com/p/70431/article/11100948,Androgen receptor gene status in plasma DNA associates with worse outcome on enzalutamide or abiraterone for castration-resistant prostate cancer: a multi-institution correlative biomarker study.,Annals of oncology : official journal of the European Society for Medical Oncology,"Conteduca, V.; Wetterskog, D.; Sharabiani, MTA.; Grande, E.; Fernandez-Perez, MP.; Jayaram, A.; Salvi, S.; Castellano, D.; Romanel, A.; Lolli, C.; Casadio, V.; Gurioli, G.; Amadori, D.; Font, A.; Vazquez-Estevez, S.; González Del Alba, A.; Mellado, B.; Fernandez-Calvo, O.; Méndez-Vidal, MJ.; Climent, MA.; Duran, I.; Gallardo, E.; Rodriguez, A.; Santander, C.; Sáez, MI.; Puente, J.; Gasi Tandefelt, D.; Wingate, A.; Dearnaley, D.; Demichelis, F.; De Giorgi, U.; Gonzalez-Billalabeitia, E.; Attard, G.","Background: There is an urgent need to identify biomarkers to guide personalized therapy in castration-resistant prostate cancer (CRPC). We aimed to clinically qualify androgen receptor (AR) gene status measurement in plasma DNA using multiplex droplet digital PCR (ddPCR) in pre- and post-chemotherapy CRPC.

Methods: We optimized ddPCR assays for AR copy number and mutations and retrospectively analyzed plasma DNA from patients recruited to one of the three biomarker protocols with prospectively collected clinical data. We evaluated associations between plasma AR and overall survival (OS) and progression-free survival (PFS) in 73 chemotherapy-naïve and 98 post-docetaxel CRPC patients treated with enzalutamide or abiraterone (Primary cohort) and 94 chemotherapy-naïve patients treated with enzalutamide (Secondary cohort; PREMIERE trial).

Results: In the primary cohort, AR gain was observed in 10 (14%) chemotherapy-naïve and 33 (34%) post-docetaxel patients and associated with worse OS [hazard ratio (HR), 3.98; 95% CI 1.74-9.10; P < 0.001 and HR 3.81; 95% CI 2.28-6.37; P < 0.001, respectively], PFS (HR 2.18; 95% CI 1.08-4.39; P = 0.03, and HR 1.95; 95% CI 1.23-3.11; P = 0.01, respectively) and rate of PSA decline ≥50% [odds ratio (OR), 4.7; 95% CI 1.17-19.17; P = 0.035 and OR, 5.0; 95% CI 1.70-14.91; P = 0.003, respectively]. AR mutations [2105T>A (p.L702H) and 2632A>G (p.T878A)] were observed in eight (11%) post-docetaxel but no chemotherapy-naïve abiraterone-treated patients and were also associated with worse OS (HR 3.26; 95% CI 1.47-not reached; P = 0.004). There was no interaction between AR and docetaxel status (P = 0.83 for OS, P = 0.99 for PFS). In the PREMIERE trial, 11 patients (12%) with AR gain had worse PSA-PFS (sPFS) (HR 4.33; 95% CI 1.94-9.68; P < 0.001), radiographic-PFS (rPFS) (HR 8.06; 95% CI 3.26-19.93; P < 0.001) and OS (HR 11.08; 95% CI 2.16-56.95; P = 0.004). Plasma AR was an independent predictor of outcome on multivariable analyses in both cohorts.

Conclusion: Plasma AR status assessment using ddPCR identifies CRPC with worse outcome to enzalutamide or abiraterone. Prospective evaluation of treatment decisions based on plasma AR is now required.

Clinical Trial number: NCT02288936 (PREMIERE trial).",0.649
11100949,https://sysrev.com/p/70431/article/11100949,Safety and pharmacokinetics of veliparib extended-release in patients with advanced solid tumors: a phase I study.,Cancer medicine,"Werner, TL.; Sachdev, J.; Swisher, EM.; Gutierrez, M.; Kittaneh, M.; Stein, MN.; Xiong, H.; Dunbar, M.; Sullivan, D.; Komarnitsky, P.; McKee, M.; Tan, AR.","The poly(ADP-ribose) polymerase-1/2 inhibitor veliparib is active against tumors deficient in homologous DNA damage repair. The pharmacokinetics and safety of veliparib extended-release (ER) were evaluated in patients with advanced solid tumors. This phase I study assessed veliparib-ER up to 800 mg once daily or 600 mg twice daily. Dose-limiting toxicities (DLTs), recommended phase II dose (RP2D), and maximum tolerated dose (MTD) were assessed in cycle 1 and safety/tolerability during continuous administration (28-day cycles). Seventy-one patients (n = 53 ovarian, n = 17 breast, n = 1 prostate carcinoma) received veliparib; 50 had deleterious breast cancer susceptibility (BRCA) gene mutations. Single-dose veliparib-ER 200 mg (fasting) led to 58% lower peak concentration and similar area under the concentration-time curve compared with veliparib immediate-release (IR). Three patients experienced DLTs (grade 2: asthenia; grade 3: nausea/vomiting, seizure). RP2D and MTD for veliparib-ER were 400 mg BID. The most frequent adverse events (AEs) were nausea (78.9%) and vomiting (50.7%). The most common grade 3/4 treatment-related AEs were as follows: thrombocytopenia (7.0%), nausea, and anemia (4.2% each). Overall, 12 (27.3%) patients with ovarian and 10 (62.5%) patients with breast carcinoma had a partial response. Veliparib-ER, versus veliparib-IR, exhibited an improved pharmacokinetic profile and was well tolerated in patients with ovarian and BRCA-mutated breast cancers.",0.195
11100950,https://sysrev.com/p/70431/article/11100950,"Androgen Receptor Modulation Optimized for Response-Splice Variant: A Phase 3, Randomized Trial of Galeterone Versus Enzalutamide in Androgen Receptor Splice Variant-7-expressing Metastatic Castration-resistant Prostate Cancer.",European urology,"Taplin, ME.; Antonarakis, ES.; Ferrante, KJ.; Horgan, K.; Blumenstein, B.; Saad, F.; Luo, J.; de Bono, JS.","BACKGROUND: Detection of androgen receptor (AR) splice variant-7 (AR-V7) messenger RNA (mRNA) in circulating tumor cells (CTCs) is associated with a suboptimal response to abiraterone and enzalutamide in metastatic castration-resistant prostate cancer (mCRPC). Galeterone inhibits CYP17 and AR, and induces AR protein degradation. We hypothesized that galeterone would be clinically superior to enzalutamide in AR-V7-positive (AR-V7+) mCRPC.

OBJECTIVE: To screen and characterize AR-V7+ mCRPC, and evaluate galeterone compared with enzalutamide.

DESIGN, SETTING, AND PARTICIPANTS: This was a multicenter randomized phase 3 trial; enzalutamide-, abiraterone-, and chemotherapy-naïve mCRPC patients had AR-V7 prescreening using a CTC-based mRNA assay.

INTERVENTION: AR-V7+ patients were randomized (1:1) to open-label galeterone or enzalutamide; planned sample size was 148.

OUTCOME MEASUREMENTS AND STATISTICAL ANALYSIS: The primary endpoint was radiographic progression-free survival (rPFS). Baseline AR-V7 status was correlated with patient characteristics.

RESULTS AND LIMITATIONS: Overall, 953 men were prescreened for AR-V7; 323 (34%) had detectable CTCs, and 73/323 had AR-V7 mRNA. The AR-V7+ prevalence was 8% (73/953; 95% confidence interval [CI] 6-10%). AR-V7 was associated with indicators of advanced and high-volume disease at baseline, including higher prostate-specific antigen (PSA) level (p < 0.001), more bone metastases (p < 0.001), docetaxel for hormone-sensitive disease (p < 0.001), prior first-generation androgen deprivation therapy (p < 0.001), and shorter time from diagnosis to enrollment (p < 0.001). Of 73 eligible patients, 38 were randomized to galeterone (n=19) or enzalutamide (n=19); 35 dropped out before randomization. Owing to high censorship for the rPFS events, the data monitoring committee recommended early closure based on interim evidence that the primary endpoint would not be met. The PSA50 values were 2/16 (13%) and 8/19 (42%) for galeterone and enzalutamide respectively (proportion difference=-0.278, 95% CI -0.490 to 0.097).

CONCLUSIONS: The prevalence of CTC mRNA AR-V7 in first-line mCRPC was 8% (95% CI 6-10%). AR-V7+ was associated with the characteristics of aggressive and advanced disease. These men had rapid disease progression. Development of galeterone will not be pursued.

PATIENT SUMMARY: Of men with metastatic castration-resistant prostate cancer, 8% had the androgen receptor splice variant-7 (AR-V7) blood biomarker. The AR-V7+ patients had features of aggressive disease. Thirty-eight men were treated with either galeterone or enzalutamide; the trial was stopped early prior to determining efficacy because too many patients transitioned off the trial due to advancing cancer before having required radiographs.",0.535
11100951,https://sysrev.com/p/70431/article/11100951,A functional variant in NKX3.1 associated with prostate cancer risk in the Selenium and Vitamin E Cancer Prevention Trial (SELECT).,"Cancer prevention research (Philadelphia, Pa.)","Martinez, EE.; Darke, AK.; Tangen, CM.; Goodman, PJ.; Fowke, JH.; Klein, EA.; Abdulkadir, SA.","NKX3.1 is an androgen-regulated prostate tumor suppressor protein. We previously found that antioxidant administration (N-acetylcysteine) in the Nkx3.1 knockout mouse model promoted prostate epithelial proliferation, suggesting that NKX3.1 activity modifies the effect of antioxidant administration on prostate carcinogenesis. Interestingly, administration of the antioxidant vitamin E significantly increased prostate cancer risk in the Selenium and Vitamin E Cancer Prevention Trial (SELECT), suggesting that our animal experiments may be relevant to humans. To determine whether NKX3.1 played a role in increased human prostate cancer risk associated with antioxidant administration in SELECT, we investigated the joint risk of antioxidant administration and NKX3.1 genotypes previously found to be associated with decreased NKX3.1 mRNA expression (rs11781886) or DNA-binding activity in vitro (rs2228013) in the SELECT biomarker case-cohort substudy (1,866 cases; 3,135 non-cases). Multivariable COX regression models were developed to determine the joint association of NKX3.1 genotypes with administration of vitamin E, selenium, or the combination, compared with placebo. The CC genotype at rs11781886 combined with selenium administration was associated with increased overall prostate cancer risk [HR, 1.676; 95% confidence interval (CI), 1.011-2.777; P = 0.045] and low-grade prostate cancer risk (HR, 1.811; 95% CI, 1.016-3.228; P = 0.0441). Similarly, the rs11781886 minor allele (CC+CT) combined with vitamin E administration was significantly associated with increased prostate cancer risk (HR, 1.450; 95% CI, 1.117-1.882; P = 0.0052). Our results indicate that variation in NKX3.1 expression combined with selenium or vitamin E treatment modifies the risk of prostate cancer. Genetic background may modulate the effects of antioxidant supplementation thought to act as chemoprevention agents.",0.334
11100952,https://sysrev.com/p/70431/article/11100952,Phase II trial of bevacizumab and satraplatin in docetaxel-pretreated metastatic castrate-resistant prostate cancer.,Urologic oncology,"Vaishampayan, UN.; Fontana, J.; Heilbrun, LK.; Smith, D.; Heath, E.; Dickow, B.; Figg, WD.","BACKGROUND: Satraplatin is an oral platinum compound that has demonstrated efficacy and tolerability in prostate cancer. Preclinical synergy between bevacizumab and platinum has been noted.

METHODS: Docetaxel-pretreated metastatic castrate-resistant prostate cancer patients with disease progression were eligible. Satraplatin 80 mg/m(2) orally on days 1 to 5, prednisone 5mg twice daily, and bevacizumab 10mg/kg on day 1, and 15 mg/kg on day 15 were administered in 35-day cycles.

RESULTS: Thirty one patients were enrolled. Grade 3 or 4 toxicities were pulmonary embolism in 2 patients and thrombocytopenia in 1 patient. 31% of the patients had a ≥ 30% decline in prostate-specific antigen. Median time to progression was 7.0 months (90% confidence interval [CI] 4.7-8.5mo) and median overall survival was 11.2 months (90% CI 9.1-16.4 mo). Polymorphism in the excision repair cross-complementation-1 (ERCC-1) gene was associated with time to progression (hazard ratio = 1.91). A circulating tumor cell count ≥ 5 was moderately prognostic of overall survival (hazard ratio = 1.49) as compared with CTC <5.

CONCLUSIONS: The combination was tolerable, and revealed promising efficacy in metastatic castrate-resistant prostate cancer. ERCC1 genotype maybe predictive of clinical benefit with platinum-based therapy in metastatic prostate cancer.",0.510
11100953,https://sysrev.com/p/70431/article/11100953,Olaparib monotherapy in patients with advanced cancer and a germline BRCA1/2 mutation.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,"Kaufman, B.; Shapira-Frommer, R.; Schmutzler, RK.; Audeh, MW.; Friedlander, M.; Balmaña, J.; Mitchell, G.; Fried, G.; Stemmer, SM.; Hubert, A.; Rosengarten, O.; Steiner, M.; Loman, N.; Bowen, K.; Fielding, A.; Domchek, SM.","PURPOSE: Olaparib is an oral poly (ADP-ribose) polymerase inhibitor with activity in germline BRCA1 and BRCA2 (BRCA1/2) -associated breast and ovarian cancers. We evaluated the efficacy and safety of olaparib in a spectrum of BRCA1/2-associated cancers.

PATIENTS AND METHODS: This multicenter phase II study enrolled individuals with a germline BRCA1/2 mutation and recurrent cancer. Eligibility included ovarian cancer resistant to prior platinum; breast cancer with ≥ three chemotherapy regimens for metastatic disease; pancreatic cancer with prior gemcitabine treatment; or prostate cancer with progression on hormonal and one systemic therapy. Olaparib was administered at 400 mg twice per day. The primary efficacy end point was tumor response rate.

RESULTS: A total of 298 patients received treatment and were evaluable. The tumor response rate was 26.2% (78 of 298; 95% CI, 21.3 to 31.6) overall and 31.1% (60 of 193; 95% CI, 24.6 to 38.1), 12.9% (eight of 62; 95% CI, 5.7 to 23.9), 21.7% (five of 23; 95% CI, 7.5 to 43.7), and 50.0% (four of eight; 95% CI, 15.7 to 84.3) in ovarian, breast, pancreatic, and prostate cancers, respectively. Stable disease ≥ 8 weeks was observed in 42% of patients (95% CI, 36.0 to 47.4), including 40% (95% CI, 33.4 to 47.7), 47% (95% CI, 34.0 to 59.9), 35% (95% CI, 16.4 to 57.3), and 25% (95% CI, 3.2 to 65.1) of those with ovarian, breast, pancreatic, or prostate cancer, respectively. The most common adverse events (AEs) were fatigue, nausea, and vomiting. Grade ≥ 3 AEs were reported for 54% of patients; anemia was the most common (17%).

CONCLUSION: Responses to olaparib were observed across different tumor types associated with germline BRCA1/2 mutations. Olaparib warrants further investigation in confirmatory studies.",0.455
11100954,https://sysrev.com/p/70431/article/11100954,A three-stage genome-wide association study identifies a susceptibility locus for late radiotherapy toxicity at 2q24.1.,Nature genetics,"Fachal, L.; Gómez-Caamaño, A.; Barnett, GC.; Peleteiro, P.; Carballo, AM.; Calvo-Crespo, P.; Kerns, SL.; Sánchez-García, M.; Lobato-Busto, R.; Dorling, L.; Elliott, RM.; Dearnaley, DP.; Sydes, MR.; Hall, E.; Burnet, NG.; Carracedo, Á.; Rosenstein, BS.; West, CM.; Dunning, AM.; Vega, A.","There is increasing evidence supporting the role of genetic variants in the development of radiation-induced toxicity. However, previous candidate gene association studies failed to elucidate the common genetic variation underlying this phenotype, which could emerge years after the completion of treatment. We performed a genome-wide association study on a Spanish cohort of 741 individuals with prostate cancer treated with external beam radiotherapy (EBRT). The replication cohorts consisted of 633 cases from the UK and 368 cases from North America. One locus comprising TANC1 (lowest unadjusted P value for overall late toxicity=6.85×10(-9), odds ratio (OR)=6.61, 95% confidence interval (CI)=2.23-19.63) was replicated in the second stage (lowest unadjusted P value for overall late toxicity=2.08×10(-4), OR=6.17, 95% CI=2.25-16.95; Pcombined=4.16×10(-10)). The inclusion of the third cohort gave unadjusted Pcombined=4.64×10(-11). These results, together with the role of TANC1 in regenerating damaged muscle, suggest that the TANC1 locus influences the development of late radiation-induced damage.",0.172
11100955,https://sysrev.com/p/70431/article/11100955,Efficacy of Cabazitaxel in Castration-resistant Prostate Cancer Is Independent of the Presence of AR-V7 in Circulating Tumor Cells.,European urology,"Onstenk, W.; Sieuwerts, AM.; Kraan, J.; Van, M.; Nieuweboer, AJ.; Mathijssen, RH.; Hamberg, P.; Meulenbeld, HJ.; De Laere, B.; Dirix, LY.; van Soest, RJ.; Lolkema, MP.; Martens, JW.; van Weerden, WM.; Jenster, GW.; Foekens, JA.; de Wit, R.; Sleijfer, S.","BACKGROUND: Androgen receptor splice variant 7 (AR-V7) in circulating tumor cells (CTCs) from patients with metastatic castration-resistant prostate cancer (mCRPC) was recently demonstrated to be associated with resistance to abiraterone and enzalutamide. Cabazitaxel might, however, remain effective in AR-V7-positive patients.

OBJECTIVE: To investigate the association between AR-V7 expression in CTCs and resistance to cabazitaxel.

DESIGN, SETTING, AND PARTICIPANTS: We selected patients with mCRPC from the multicenter, randomized, phase 2, randomized, open-label, multicenter study in mCRPC on the pharmacodynamic effects of budesonide on cabazitaxel (Jevtana) (CABARESC). Before the start of the first and third cabazitaxel cycle, CTCs were enumerated using the CellSearch System. In patients with ≥10 CTCs in 7.5 ml blood at baseline, the expression of AR-V7 was assessed by quantitative polymerase chain reaction.

OUTCOME MEASURES AND STATISTICAL ANALYSIS: The primary end point was the association between the AR-V7 status and the CTC response rate (decrease to fewer than five CTCs in 7.5 ml blood during treatment). Secondary end points were the prostate-specific antigen (PSA) response rate (RR) and overall survival (OS). Analyses were performed using chi-square and log-rank tests.

RESULTS AND LIMITATIONS: AR-V7 was detected in 16 of 29 patients (55%) with ≥10 CTCs and was more frequently found in abiraterone pretreated patients (5 of 5 [100%] treated vs 7 of 20 [35%] untreated; p=0.009). We found no differences in CTC and PSA RRs. The presence of AR-V7 in CTCs was not associated with progression-free survival (hazard ratio [HR]: 0.8; 95% confidence interval [CI], 0.4-1.8) or overall survival (HR 1.6; 95% CI, 0.6-4.4).

CONCLUSIONS: The response to cabazitaxel seems to be independent of the AR-V7 status of CTCs from mCRPC patients. Consequently, cabazitaxel might be a valid treatment option for patients with AR-V7-positive CTCs.

PATIENT SUMMARY: Tools are needed to select specific treatments for specific patients at specific times. The presence of the gene AR-V7 in CTCs has been associated with resistance to anti-androgen receptor treatments. We investigated whether this holds true for cabazitaxel, but we found cabazitaxel to be effective independent of the presence of AR-V7.",0.392
11100956,https://sysrev.com/p/70431/article/11100956,A phase II study of pemetrexed as second-line chemotherapy for the treatment of metastatic castrate-resistant prostate cancer (CRPC); Hoosier Oncology Group GU03-67.,Annals of oncology : official journal of the European Society for Medical Oncology,"Hahn, NM.; Zon, RT.; Yu, M.; Ademuyiwa, FO.; Jones, T.; Dugan, W.; Whalen, C.; Shanmugam, R.; Skaar, T.; Sweeney, CJ.","BACKGROUND: No standard therapy exists for post-docetaxel castrate-resistant prostate cancer (CRPC) patients. This trial aimed to determine the safety and efficacy of pemetrexed in post-docetaxel CRPC patients.

MATERIALS AND METHODS: CRPC patients with progression after docetaxel (Taxotere) therapy received pemetrexed (500 mg/m2) i.v. every 3 weeks. The primary end point was prostate-specific antigen (PSA) response. A pharmacogenetic analysis of the reduced folate carrier-1 gene (RFC1) G80A polymorphism was also carried out.

RESULTS: Forty-nine patients were enrolled: median age 68 years, median baseline PSA 72 ng/ml, and median Karnofsky performance status of 90. Grade 3 or 4 toxicity occurred in 20 (43%) and four patients (8%), respectively. Confirmed >50% PSA decline occurred in four patients (8%), stable PSA lasting at least 12 weeks in 10 patients (20%). A significant relationship was observed between time from prior docetaxel therapy and overall survival. Pharmacogenetic analyses of RFC1 G80A genotype frequencies showed no relationship between genotypes and clinical efficacy.

CONCLUSIONS: Pemetrexed treatment of CRPC patients after docetaxel therapy was associated with only modest clinical activity. Further investigation of pemetrexed as a single agent in a nonenriched CRPC population is unlikely to add significant clinical benefit over that seen with traditional second-line chemotherapy agents such as mitoxantrone.",0.635
